"X","m0id","m1id","m2id","m3id","spid","aeid","logc","resp","cndx","wllt","apid","rowi","coli","repi","chmn"
554461,507286343,582956289,552157104,632089839,"EPAPLT0022K15",2390,1,22.5251129641403,8,"t","Antagonist Plate5-03",11,15,2,"Pentachloronitrobenzene"
554462,507286358,582956297,552157096,632089847,"EPAPLT0022K16",2390,-1,-12.7644931341249,10,"t","Antagonist Plate5-01",11,16,1,"17alpha-Ethinylestradiol"
554463,507286374,582956305,552157088,632089855,"EPAPLT0022K16",2390,-4.69897000433602,91.5619912696704,2,"t","Antagonist Plate5-09",11,16,1,"17alpha-Ethinylestradiol"
554464,507286371,582956313,552157080,632089863,"EPAPLT0022K16",2390,-4,-29.3931402945714,4,"t","Antagonist Plate5-07",11,16,2,"17alpha-Ethinylestradiol"
554473,507286452,582956385,552157008,632089935,"EPAPLT0022K20",2390,-1,14.4870074769796,4,"t","Antagonist Plate5-07",11,20,1,"Dihexyl phthalate"
554474,507286449,582956393,552157000,632089943,"EPAPLT0022K20",2390,0,3.22472119361383,6,"t","Antagonist Plate5-05",11,20,2,"Dihexyl phthalate"
554483,507286532,582956465,552156928,632090015,"EPAPLT0022L04",2390,-1,-43.8056962719644,4,"t","Antagonist Plate5-07",12,4,1,"Octylbicycloheptenedicarboximide"
554484,507286529,582956473,552156920,632090023,"EPAPLT0022L04",2390,0,20.5517201001045,6,"t","Antagonist Plate5-05",12,4,2,"Octylbicycloheptenedicarboximide"
554555,507287102,582957041,552156352,632090591,"EPAPLT0022M13",2390,2,76.7665263052062,10,"t","Antagonist Plate5-01",13,13,1,"Finasteride"
554556,507287118,582957049,552156344,632090599,"EPAPLT0022M13",2390,-1.69897000433602,33.3318238726528,2,"t","Antagonist Plate5-09",13,13,1,"Finasteride"
554557,507287115,582957057,552156336,632090607,"EPAPLT0022M13",2390,-1,2.52058338481928,4,"t","Antagonist Plate5-07",13,13,2,"Finasteride"
554568,507287210,582957145,552156248,632090695,"EPAPLT0022M18",2390,0,-1.86598453205424,6,"t","Antagonist Plate5-05",13,18,1,"Bifenthrin"
554569,507287207,582957153,552156240,632090703,"EPAPLT0022M18",2390,1,23.9167840283972,8,"t","Antagonist Plate5-03",13,18,2,"Bifenthrin"
554578,507287288,582957225,552156168,632090775,"EPAPLT0022M22",2390,1,8.23694549501077,8,"t","Antagonist Plate5-03",13,22,1,"Ethoprop"
554579,507287285,582957233,552156160,632090783,"EPAPLT0022M22",2390,2,20.8095810607581,10,"t","Antagonist Plate5-01",13,22,2,"Ethoprop"
554580,507287301,582957241,552156152,632090791,"EPAPLT0022M22",2390,-1.69897000433602,-15.6253980659574,2,"t","Antagonist Plate5-09",13,22,2,"Ethoprop"
554701,507288272,582958209,552155184,632091759,"EPAPLT0022P11",2390,1,40.3120854673599,8,"t","Antagonist Plate5-03",16,11,1,"Linuron"
554702,507288269,582958217,552155176,632091767,"EPAPLT0022P11",2390,2,82.0813815057243,10,"t","Antagonist Plate5-01",16,11,2,"Linuron"
554703,507288285,582958225,552155168,632091775,"EPAPLT0022P11",2390,-1.69897000433602,30.8668650793004,2,"t","Antagonist Plate5-09",16,11,2,"Linuron"
554719,507288420,582958353,552155040,632091903,"EPAPLT0022P18",2390,-1,-28.7016993105704,4,"t","Antagonist Plate5-07",16,18,1,"Cyfluthrin"
554720,507288417,582958361,552155032,632091911,"EPAPLT0022P18",2390,0,3.33996949973073,6,"t","Antagonist Plate5-05",16,18,2,"Cyfluthrin"
554729,507288496,582958433,552154960,632091983,"EPAPLT0022P22",2390,1,68.02297465676,8,"t","Antagonist Plate5-03",16,22,1,"Vinclozolin"
554730,507288493,582958441,552154952,632091991,"EPAPLT0022P22",2390,2,77.3886722216871,10,"t","Antagonist Plate5-01",16,22,2,"Vinclozolin"
554731,507288509,582958449,552154944,632091999,"EPAPLT0022P22",2390,-1.69897000433602,-28.8431466195628,2,"t","Antagonist Plate5-09",16,22,2,"Vinclozolin"
554734,507288536,582958473,552154920,632092023,"EPAPLT0023A04",2390,1,0.69935510098489,8,"t","Repeat Antagonist Plate6-03",1,4,1,"Acephate"
554735,507288533,582958481,552154912,632092031,"EPAPLT0023A04",2390,2,0.6580169809843,10,"t","Repeat Antagonist Plate6-01",1,4,2,"Acephate"
554736,507288549,582958489,552154904,632092039,"EPAPLT0023A04",2390,-1.69897000433602,18.9360124703034,2,"t","Repeat Antagonist Plate6-09",1,4,2,"Acephate"
554764,507288776,582958713,552154680,632092263,"EPAPLT0023A16",2390,1,4.46568853902963,8,"t","Repeat Antagonist Plate6-03",1,16,1,"17beta-Estradiol"
554765,507288773,582958721,552154672,632092271,"EPAPLT0023A16",2390,2,-26.7180420963207,10,"t","Repeat Antagonist Plate6-01",1,16,2,"17beta-Estradiol"
554766,507288789,582958729,552154664,632092279,"EPAPLT0023A16",2390,-1.69897000433602,4.14628618093615,2,"t","Repeat Antagonist Plate6-09",1,16,2,"17beta-Estradiol"
554904,507289896,582959833,552153560,632093383,"EPAPLT0023D12",2390,1,-34.6799116317937,8,"t","Repeat Antagonist Plate6-03",4,12,1,"Benomyl"
554905,507289893,582959841,552153552,632093391,"EPAPLT0023D12",2390,2,-4.24820656796535,10,"t","Repeat Antagonist Plate6-01",4,12,2,"Benomyl"
554906,507289909,582959849,552153544,632093399,"EPAPLT0023D12",2390,-1.69897000433602,16.5782583288894,2,"t","Repeat Antagonist Plate6-09",4,12,2,"Benomyl"
554914,507289976,582959913,552153480,632093463,"EPAPLT0023D16",2390,1,-48.6750209936085,8,"t","Repeat Antagonist Plate6-03",4,16,1,"Propiconazole"
554915,507289973,582959921,552153472,632093471,"EPAPLT0023D16",2390,2,57.2389583814109,10,"t","Repeat Antagonist Plate6-01",4,16,2,"Propiconazole"
554916,507289989,582959929,552153464,632093479,"EPAPLT0023D16",2390,-1.69897000433602,-12.5612782729834,2,"t","Repeat Antagonist Plate6-09",4,16,2,"Propiconazole"
554994,507290616,582960553,552152840,632094103,"EPAPLT0023F08",2390,1,-9.01152235998958,8,"t","Repeat Antagonist Plate6-03",6,8,1,"4-Nonylphenol"
554995,507290613,582960561,552152832,632094111,"EPAPLT0023F08",2390,2,-224.717162961366,10,"t","Repeat Antagonist Plate6-01",6,8,2,"4-Nonylphenol"
554996,507290629,582960569,552152824,632094119,"EPAPLT0023F08",2390,-1.69897000433602,0.663579392987859,2,"t","Repeat Antagonist Plate6-09",6,8,2,"4-Nonylphenol"
555014,507290776,582960713,552152680,632094263,"EPAPLT0023F16",2390,1,52.0026547418864,8,"t","Repeat Antagonist Plate6-03",6,16,1,"Bisphenol B"
555015,507290773,582960721,552152672,632094271,"EPAPLT0023F16",2390,2,76.8382654754449,10,"t","Repeat Antagonist Plate6-01",6,16,2,"Bisphenol B"
555016,507290789,582960729,552152664,632094279,"EPAPLT0023F16",2390,-1.69897000433602,-15.150984587245,2,"t","Repeat Antagonist Plate6-09",6,16,2,"Bisphenol B"
555042,507291004,582960937,552152456,632094487,"EPAPLT0023G07",2390,-1,-15.5142464550855,4,"t","Repeat Antagonist Plate6-07",7,7,1,"Benfluralin"
555043,507291001,582960945,552152448,632094495,"EPAPLT0023G07",2390,0,-6.80721000613623,6,"t","Repeat Antagonist Plate6-05",7,7,2,"Benfluralin"
555097,507291444,582961377,552152016,632094927,"EPAPLT0023H09",2390,-1,-8.93262610740636,4,"t","Repeat Antagonist Plate6-07",8,9,1,"Prochloraz"
555098,507291441,582961385,552152008,632094935,"EPAPLT0023H09",2390,0,-38.8197437947785,6,"t","Repeat Antagonist Plate6-05",8,9,2,"Prochloraz"
555162,507291964,582961897,552151496,632095447,"EPAPLT0023I15",2390,-1,-33.3308747583519,4,"t","Repeat Antagonist Plate6-07",9,15,1,"Bisphenol A"
555163,507291961,582961905,552151488,632095455,"EPAPLT0023I15",2390,0,2.33854511477506,6,"t","Repeat Antagonist Plate6-05",9,15,2,"Bisphenol A"
555172,507292044,582961977,552151416,632095527,"EPAPLT0023I19",2390,-1,-27.1047218512406,4,"t","Repeat Antagonist Plate6-07",9,19,1,"Levonorgestrel"
555173,507292041,582961985,552151408,632095535,"EPAPLT0023I19",2390,0,-19.935501975042,6,"t","Repeat Antagonist Plate6-05",9,19,2,"Levonorgestrel"
555187,507292164,582962097,552151296,632095647,"EPAPLT0023J05",2390,-1,2.06610554965639,4,"t","Repeat Antagonist Plate6-07",10,5,1,"Permethrin"
555188,507292161,582962105,552151288,632095655,"EPAPLT0023J05",2390,0,19.6084809511926,6,"t","Repeat Antagonist Plate6-05",10,5,2,"Permethrin"
555209,507292336,582962273,552151120,632095823,"EPAPLT0023J14",2390,1,-13.1984055123365,8,"t","Repeat Antagonist Plate6-03",10,14,1,"Z-Tetrachlorvinphos"
555210,507292333,582962281,552151112,632095831,"EPAPLT0023J14",2390,2,65.6091176480288,10,"t","Repeat Antagonist Plate6-01",10,14,2,"Z-Tetrachlorvinphos"
555211,507292349,582962289,552151104,632095839,"EPAPLT0023J14",2390,-1.69897000433602,-38.1892019504459,2,"t","Repeat Antagonist Plate6-09",10,14,2,"Z-Tetrachlorvinphos"
555217,507292404,582962337,552151056,632095887,"EPAPLT0023J17",2390,-1,18.5483508378062,4,"t","Repeat Antagonist Plate6-07",10,17,1,"Simazine"
555218,507292401,582962345,552151048,632095895,"EPAPLT0023J17",2390,0,-29.9929313196925,6,"t","Repeat Antagonist Plate6-05",10,17,2,"Simazine"
555257,507292724,582962657,552150736,632096207,"EPAPLT0023K13",2390,-1.15490195998574,-7.45367028752122,4,"t","Repeat Antagonist Plate6-07",11,13,1,"Fulvestrant"
555258,507292721,582962665,552150728,632096215,"EPAPLT0023K13",2390,-0.221848749616356,-41.5210634251017,6,"t","Repeat Antagonist Plate6-05",11,13,2,"Fulvestrant"
555292,507293004,582962937,552150456,632096487,"EPAPLT0023L07",2390,-1,-8.33736761689993,4,"t","Repeat Antagonist Plate6-07",12,7,1,"Carbofuran"
555293,507293001,582962945,552150448,632096495,"EPAPLT0023L07",2390,0,6.83321290750419,6,"t","Repeat Antagonist Plate6-05",12,7,2,"Carbofuran"
555314,507293176,582963113,552150280,632096663,"EPAPLT0023L16",2390,1,-0.337234346159453,8,"t","Repeat Antagonist Plate6-03",12,16,1,"Esfenvalerate"
555315,507293173,582963121,552150272,632096671,"EPAPLT0023L16",2390,2,19.0658774473991,10,"t","Repeat Antagonist Plate6-01",12,16,2,"Esfenvalerate"
555316,507293189,582963129,552150264,632096679,"EPAPLT0023L16",2390,-1.69897000433602,-14.1942925620247,2,"t","Repeat Antagonist Plate6-09",12,16,2,"Esfenvalerate"
555317,507293204,582963137,552150256,632096687,"EPAPLT0023L17",2390,-1,16.4715673205386,4,"t","Repeat Antagonist Plate6-07",12,17,1,"Flutolanil"
555318,507293201,582963145,552150248,632096695,"EPAPLT0023L17",2390,0,-19.8438328889761,6,"t","Repeat Antagonist Plate6-05",12,17,2,"Flutolanil"
555334,507293336,582963273,552150120,632096823,"EPAPLT0023M04",2390,1,-12.5721040625969,8,"t","Repeat Antagonist Plate6-03",13,4,1,"Propargite"
555335,507293333,582963281,552150112,632096831,"EPAPLT0023M04",2390,2,-12.382125692534,10,"t","Repeat Antagonist Plate6-01",13,4,2,"Propargite"
555336,507293349,582963289,552150104,632096839,"EPAPLT0023M04",2390,-1.69897000433602,-24.8973197482346,2,"t","Repeat Antagonist Plate6-09",13,4,2,"Propargite"
555452,507294284,582964217,552149176,632097767,"EPAPLT0023O11",2390,-1,42.550855671246,4,"t","Repeat Antagonist Plate6-07",15,11,1,"Cypermethrin"
555453,507294281,582964225,552149168,632097775,"EPAPLT0023O11",2390,0,0.404026400569363,6,"t","Repeat Antagonist Plate6-05",15,11,2,"Cypermethrin"
555499,507294656,582964593,552148800,632098143,"EPAPLT0023P10",2390,1,-15.2704469534117,8,"t","Repeat Antagonist Plate6-03",16,10,1,"4-Cumylphenol"
555500,507294653,582964601,552148792,632098151,"EPAPLT0023P10",2390,2,61.226266635172,10,"t","Repeat Antagonist Plate6-01",16,10,2,"4-Cumylphenol"
555501,507294669,582964609,552148784,632098159,"EPAPLT0023P10",2390,-1.69897000433602,16.4230712165721,2,"t","Repeat Antagonist Plate6-09",16,10,2,"4-Cumylphenol"
555509,507294736,582964673,552148720,632098223,"EPAPLT0023P14",2390,1,-25.8722418299446,8,"t","Repeat Antagonist Plate6-03",16,14,1,"5alpha-Dihydrotestosterone"
555510,507294733,582964681,552148712,632098231,"EPAPLT0023P14",2390,2,-79.5108941415733,10,"t","Repeat Antagonist Plate6-01",16,14,2,"5alpha-Dihydrotestosterone"
555511,507294749,582964689,552148704,632098239,"EPAPLT0023P14",2390,-1.69897000433602,-55.8313664796446,2,"t","Repeat Antagonist Plate6-09",16,14,2,"5alpha-Dihydrotestosterone"
555585,507295348,582965281,552148112,632098831,"EPAPLT0024B05",2390,-1,-4.24242296221121,4,"t","Antagonist Plate7-07",2,5,1,"Ethylparaben"
555586,507295345,582965289,552148104,632098839,"EPAPLT0024B05",2390,0,11.5555681147591,6,"t","Antagonist Plate7-05",2,5,2,"Ethylparaben"
555688,507296171,582966105,552147288,632099655,"EPAPLT0024D06",2390,-0.397940008672038,-22.6189293396223,5,"t","Antagonist Plate7-06",4,6,1,"Phosmet"
555689,507296168,582966113,552147280,632099663,"EPAPLT0024D06",2390,0.602059991327962,3.59231208878675,7,"t","Antagonist Plate7-04",4,6,2,"Phosmet"
555690,507296183,582966121,552147272,632099671,"EPAPLT0024D07",2390,1.47712125471966,56.9138013953703,9,"t","Antagonist Plate7-02",4,7,1,"Fenitrothion"
555691,507296199,582966129,552147264,632099679,"EPAPLT0024D07",2390,-2.30102999566398,18.3971448239569,1,"t","Antagonist Plate7-10",4,7,1,"Fenitrothion"
555692,507296196,582966137,552147256,632099687,"EPAPLT0024D07",2390,-1.30102999566398,9.90731420382466,3,"t","Antagonist Plate7-08",4,7,2,"Fenitrothion"
555986,507298553,582968489,552144904,632102039,"EPAPLT0024J05",2390,0.602059991327962,5.04255696693662,7,"t","Antagonist Plate7-04",10,5,1,"Zearalenone"
555987,507298550,582968497,552144896,632102047,"EPAPLT0024J05",2390,1.47712125471966,50.9672665823264,9,"t","Antagonist Plate7-02",10,5,2,"Zearalenone"
555988,507298566,582968505,552144888,632102055,"EPAPLT0024J05",2390,-2.30102999566398,-44.0563857197653,1,"t","Antagonist Plate7-10",10,5,2,"Zearalenone"
556189,507300181,582970113,552143280,632103663,"EPAPLT0024N06",2390,-1.30102999566398,27.367132193142,3,"t","Antagonist Plate7-08",14,6,1,"Bicalutamide"
556190,507300178,582970121,552143272,632103671,"EPAPLT0024N06",2390,-0.397940008672038,19.562606109095,5,"t","Antagonist Plate7-06",14,6,2,"Bicalutamide"
556945,507257216,582927146,552186247,632060696,"EPAPLT0018C04",2390,-2.30102999566398,-24.9693233962932,1,"t","Antagonist Plate1-10",3,4,1,"Methoxychlor"
556969,507257600,582927530,552185863,632061080,"EPAPLT0018D03",2390,-2.30102999566398,-45.3629491169014,1,"t","Antagonist Plate1-10",4,3,1,"Testosterone propionate"
556993,507257966,582927914,552185479,632061464,"EPAPLT0018D22",2390,2,70.0607148160919,10,"t","Antagonist Plate1-01",4,22,2,"Fenarimol"
556995,507258009,582927946,552185447,632061496,"EPAPLT0018E04",2390,1,0.161560146243563,8,"t","Antagonist Plate1-03",5,4,1,"Genistein"
556996,507258022,582927962,552185431,632061512,"EPAPLT0018E04",2390,-1.69897000433602,-18.0473809543001,2,"t","Antagonist Plate1-09",5,4,2,"Genistein"
557041,507258739,582928682,552184711,632062232,"EPAPLT0018F20",2390,-0.397940008672038,-33.9104701233017,5,"t","Antagonist Plate1-06",6,20,2,"17-Methyltestosterone"
557043,507258782,582928714,552184679,632062264,"EPAPLT0018F22",2390,-1.30102999566398,-3.03783117972561,3,"t","Antagonist Plate1-08",6,22,1,"Corticosterone"
557061,507259059,582929002,552184391,632062552,"EPAPLT0018G16",2390,-0.397940008672038,-25.9624323945121,5,"t","Antagonist Plate1-06",7,16,2,"Methomyl"
557094,507259594,582929530,552183863,632063080,"EPAPLT0018I03",2390,0.602059991327962,-17.5756126915232,7,"t","Antagonist Plate1-04",9,3,1,"Butylparaben"
557095,507259607,582929546,552183847,632063096,"EPAPLT0018I03",2390,-2.30102999566398,10.179725787596,1,"t","Antagonist Plate1-10",9,3,2,"Butylparaben"
557096,507259619,582929562,552183831,632063112,"EPAPLT0018I04",2390,-0.397940008672038,-40.1436501785553,5,"t","Antagonist Plate1-06",9,4,2,"Atrazine"
557119,507259992,582929930,552183463,632063480,"EPAPLT0018J03",2390,1.47712125471966,9.23005236256508,9,"t","Antagonist Plate1-02",10,3,1,"2,4-Dihydroxybenzophenone"
557120,507260005,582929946,552183447,632063496,"EPAPLT0018J03",2390,-1.30102999566398,25.3076661565537,3,"t","Antagonist Plate1-08",10,3,2,"2,4-Dihydroxybenzophenone"
557137,507260286,582930218,552183175,632063768,"EPAPLT0018J17",2390,-1.30102999566398,20.8394624139968,3,"t","Antagonist Plate1-08",10,17,1,"Procymidone"
557165,507260721,582930666,552182727,632064216,"EPAPLT0018K19",2390,0.602059991327962,3.47029345845491,7,"t","Antagonist Plate1-04",11,19,2,"Trifluralin"
557196,507261230,582931162,552182231,632064712,"EPAPLT0018M04",2390,-1.30102999566398,-39.5719685991083,3,"t","Antagonist Plate1-08",13,4,1,"4-Androstene-3,17-dione"
557210,507261455,582931386,552182007,632064936,"EPAPLT0018M15",2390,-1.69897000433602,17.7334183339138,2,"t","Antagonist Plate1-09",13,15,1,"p,p'-DDD"
557220,507261615,582931546,552181847,632065096,"EPAPLT0018N03",2390,-1.69897000433602,9.08284626821795,2,"t","Antagonist Plate1-09",14,3,1,"Diethylstilbestrol"
557226,507261705,582931642,552181751,632065192,"EPAPLT0018N08",2390,1,32.7040228176873,8,"t","Antagonist Plate1-03",14,8,1,"17alpha-Estradiol"
557227,507261720,582931658,552181735,632065208,"EPAPLT0018N08",2390,-1.69897000433602,30.5285057069725,2,"t","Antagonist Plate1-09",14,8,2,"17alpha-Estradiol"
557246,507262023,582931962,552181431,632065512,"EPAPLT0018O04",2390,2,81.5956310006687,10,"t","Antagonist Plate1-01",15,4,1,"Flutamide"
557247,507262036,582931978,552181415,632065528,"EPAPLT0018O04",2390,-1,6.69587518986142,4,"t","Antagonist Plate1-07",15,4,2,"Flutamide"
557277,507262510,582932458,552180935,632066008,"EPAPLT0018P08",2390,2,88.0532871440474,10,"t","Antagonist Plate1-01",16,8,2,"4-(1,1,3,3-Tetramethylbutyl)phenol"
557307,507263003,582932938,552180455,632066488,"EPAPLT0019A12",2390,0,4.24869183127848,6,"t","Antagonist Plate2-05",1,12,1,"Oxamyl"
557324,507263264,582933210,552180183,632066760,"EPAPLT0019B05",2390,1,-55.0201658381609,8,"t","Antagonist Plate2-03",2,5,2,"Metolachlor"
557345,507263607,582933546,552179847,632067096,"EPAPLT0019B22",2390,1.47712125471966,-0.67121920468258,10,"t","Antagonist Plate2-01",2,22,1,"Anastrozole"
557346,507263620,582933562,552179831,632067112,"EPAPLT0019B22",2390,-1.30102999566398,5.42398174934479,4,"t","Antagonist Plate2-07",2,22,2,"Anastrozole"
557376,507264096,582934042,552179351,632067592,"EPAPLT0019D06",2390,1,6.46338117911328,8,"t","Antagonist Plate2-03",4,6,2,"Folpet"
557436,507265063,582935002,552178391,632068552,"EPAPLT0019F14",2390,2,32.2750088384544,10,"t","Antagonist Plate2-01",6,14,1,"4,4'-Sulfonyldiphenol"
557437,507265076,582935018,552178375,632068568,"EPAPLT0019F14",2390,-1,0.785298625963933,4,"t","Antagonist Plate2-07",6,14,2,"4,4'-Sulfonyldiphenol"
557532,507266602,582936538,552176855,632070088,"EPAPLT0019J10",2390,0.602059991327962,-30.9687291310559,7,"t","Antagonist Plate2-04",10,10,1,"Malathion"
557533,507266615,582936554,552176839,632070104,"EPAPLT0019J10",2390,-2.30102999566398,-58.2920259943195,1,"t","Antagonist Plate2-10",10,10,2,"Malathion"
557547,507266840,582936778,552176615,632070328,"EPAPLT0019J22",2390,1.47712125471966,9.04889707798345,9,"t","Antagonist Plate2-02",10,22,1,"Phenothrin"
557548,507266853,582936794,552176599,632070344,"EPAPLT0019J22",2390,-1.30102999566398,18.5835829438786,3,"t","Antagonist Plate2-08",10,22,2,"Phenothrin"
557574,507267280,582937210,552176183,632070760,"EPAPLT0019L03",2390,-2.30102999566398,-18.8972326379687,1,"t","Antagonist Plate2-10",12,3,1,"Kaempferol"
557602,507267711,582937658,552175735,632071208,"EPAPLT0019M05",2390,1.47712125471966,86.531879467378,9,"t","Antagonist Plate2-02",13,5,2,"Estrone"
557642,507268367,582938298,552175095,632071848,"EPAPLT0019N17",2390,-1.69897000433602,4.17235395336336,2,"t","Antagonist Plate2-09",14,17,1,"Deltamethrin"
557672,507268845,582938778,552174615,632072328,"EPAPLT0019O21",2390,-1,-39.6305988733494,4,"t","Antagonist Plate2-07",15,21,1,"Tetramethrin"
557697,507269242,582939178,552174215,632072728,"EPAPLT0019P21",2390,0.602059991327962,-16.4178820964528,7,"t","Antagonist Plate2-04",16,21,1,"Carbendazim"
557698,507269255,582939194,552174199,632072744,"EPAPLT0019P21",2390,-2.30102999566398,37.6302092542307,1,"t","Antagonist Plate2-10",16,21,2,"Carbendazim"
557705,507269359,582939306,552174087,632072856,"EPAPLT0020A07",2390,1.47712125471966,-40.3549180747088,9,"t","Antagonist Plate3-02",1,7,2,"Bisphenol AF"
557729,507269747,582939690,552173703,632073240,"EPAPLT0020B06",2390,-0.397940008672038,26.5174552555653,5,"t","Antagonist Plate3-06",2,6,2,"Metalaxyl"
557760,507270239,582940186,552173207,632073736,"EPAPLT0020C11",2390,1.47712125471966,86.760663088168,9,"t","Antagonist Plate3-02",3,11,2,"Chlorothalonil"
557761,507270270,582940202,552173191,632073752,"EPAPLT0020C12",2390,-1.30102999566398,11.5000320326446,3,"t","Antagonist Plate3-08",3,12,1,"2,2',4,4'-Tetrahydroxybenzophenone"
557762,507270282,582940218,552173175,632073768,"EPAPLT0020C13",2390,0.602059991327962,27.5296473892846,7,"t","Antagonist Plate3-04",3,13,1,"Cyproterone acetate"
